2024/01/08 14:27:15 [error] 19096#19980: *6368 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /favicon.ico HTTP/1.0", upstream: "fastcgi://127.0.0.1:10002", host: "koukaki.local", referrer: "http://koukaki.local/"
2024/01/19 11:33:07 [crit] 11452#14992: *2555 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:33:36 [crit] 11452#14992: *2573 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:33:36 [crit] 11452#14992: *2573 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:34:00 [crit] 11452#14992: *2592 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:34:00 [crit] 11452#14992: *2592 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:34:07 [crit] 11452#14992: *2609 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:34:07 [crit] 11452#14992: *2609 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:34:26 [crit] 11452#14992: *2629 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:34:26 [crit] 11452#14992: *2629 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 14:24:12 [alert] 12360#15780: worker process 14724 exited with code C0000142
2024/01/19 14:24:12 [alert] 12360#15780: could not respawn worker
